TotalCharges,MonthlyCharges,tenure,Contract,OnlineSecurity,TechSupport,InternetService,DeviceProtection,OnlineBackup,Churn
6562.9,89.85,72,2,2,2,0,2,2,0
176.3,20.35,10,1,1,1,2,1,1,0
2236.2,54.55,40,1,2,2,0,0,0,0
6985.65,105.5,65,0,0,0,1,2,2,1
3109.9,99.45,31,2,0,2,1,2,0,0
4911.35,70.9,68,2,2,2,0,2,2,0
855.3,85.25,10,0,0,0,1,0,0,1
1620.2,25.4,68,2,1,1,2,1,1,0
2499.3,56.15,43,0,0,0,0,0,0,1
89.55,89.55,1,0,0,0,1,0,0,1
4287.2,89.85,49,1,0,0,1,2,2,0
1899.65,94.55,20,0,0,0,1,0,0,1
45.7,45.7,1,0,0,0,0,0,0,1
161.5,89.5,2,0,0,0,1,0,2,1
1732.6,70.0,24,0,0,0,1,0,0,0
222.3,69.55,3,0,0,0,1,0,0,1
74.6,74.6,1,0,0,0,1,2,0,1
655.3,20.1,35,2,1,1,2,1,1,0
475.25,24.8,17,0,1,1,2,1,1,0
164.3,19.65,8,0,1,1,2,1,1,1
865.1,95.1,10,0,0,2,1,0,0,0
6132.7,88.85,68,2,2,2,0,2,2,0
3597.5,78.8,45,1,2,0,0,2,2,0
35.9,19.85,2,1,1,1,2,1,1,1
697.65,20.35,37,0,1,1,2,1,1,0
96.05,24.25,4,0,0,0,0,0,0,1
428.7,45.25,10,0,0,0,0,0,0,0
20.05,20.05,1,0,1,1,2,1,1,0
4459.15,69.55,65,2,2,0,0,0,2,0
1167.6,19.5,57,2,1,1,2,1,1,0
238.1,74.75,3,0,0,0,1,2,0,0
145.15,69.65,2,0,0,0,1,0,0,1
1453.1,30.2,49,0,0,0,0,2,0,0
191.05,45.65,4,0,0,0,0,0,0,1
4039.3,57.8,70,2,0,2,0,2,2,0
1039.45,19.85,53,1,1,1,2,1,1,0
1336.1,25.55,53,2,1,1,2,1,1,0
75.05,75.05,1,0,0,0,1,0,0,1
493.4,24.85,22,0,1,1,2,1,1,0
7246.15,110.35,65,2,2,2,1,2,0,0
1203.95,24.55,48,1,1,1,2,1,1,0
62.25,34.7,2,0,0,0,0,0,0,1
313.6,107.95,3,0,0,0,1,2,2,0
3775.85,81.4,45,0,0,0,1,0,2,0
80.0,80.0,1,0,0,0,1,0,0,1
4616.05,73.8,61,2,0,2,0,2,0,0
195.65,64.4,3,0,2,2,0,0,0,0
71.1,71.1,1,0,0,0,1,0,0,0
49.9,49.9,1,0,0,2,0,0,0,0
1266.4,24.6,51,1,1,1,2,1,1,0
91.1,49.25,2,0,2,0,0,0,0,1
1623.4,30.1,52,1,0,0,0,0,2,0
20.45,20.45,1,0,1,1,2,1,1,0
2344.5,75.25,31,1,2,2,0,0,2,0
1013.05,20.55,47,1,1,1,2,1,1,0
270.7,75.1,3,0,0,0,1,0,0,1
417.0,20.05,22,1,1,1,2,1,1,0
20.65,20.65,1,0,1,1,2,1,1,0
6316.2,85.15,72,2,0,2,0,2,2,0
168.15,50.15,3,0,0,0,0,2,0,1
4018.05,84.95,47,1,0,0,1,0,2,0
4811.6,66.5,72,2,2,2,0,2,0,0
4189.7,63.3,66,2,0,0,0,2,0,0
2848.45,83.15,35,0,0,0,1,0,0,0
33.6,20.55,2,0,1,1,2,1,1,0
208.45,49.25,4,0,0,0,0,0,2,0
3739.8,59.6,65,2,2,2,0,0,2,0
2964.0,104.65,27,1,0,2,1,0,2,0
2211.8,80.1,29,0,0,0,0,2,2,0
19.55,19.55,1,0,1,1,2,1,1,1
1683.7,81.0,20,0,0,2,1,2,0,0
1519.0,24.7,58,2,1,1,2,1,1,0
1164.05,86.0,14,0,2,2,1,0,0,0
1710.9,25.4,72,2,1,1,2,1,1,0
4145.9,58.25,71,2,0,2,0,2,2,0
1277.5,50.35,26,0,0,0,0,2,0,0
5589.3,80.35,68,0,0,0,1,2,0,0
34.75,20.2,2,1,1,1,2,1,1,0
1305.95,20.55,61,2,1,1,2,1,1,0
381.3,85.95,4,0,0,0,1,0,0,1
3105.55,94.5,33,0,0,0,1,0,0,1
204.55,21.25,9,0,1,1,2,1,1,0
605.9,26.25,22,2,1,1,2,1,1,0
356.1,80.85,5,0,0,0,1,0,0,0
2758.15,91.7,30,0,2,0,1,2,2,1
4805.65,74.2,65,2,0,2,0,2,2,0
3941.7,87.25,45,0,0,2,1,2,0,1
92.75,20.35,5,0,1,1,2,1,1,0
1901.05,75.5,25,0,0,0,1,0,2,0
5730.7,79.05,72,2,2,0,1,0,0,0
2423.4,90.15,27,0,0,0,1,2,0,0
1653.45,50.6,32,0,0,0,0,2,0,0
3327.05,110.45,30,1,0,2,1,2,2,0
3344.1,79.35,42,0,0,0,1,0,2,0
6697.35,89.85,72,2,2,2,0,2,2,0
2879.9,65.0,47,2,2,2,0,2,0,0
137.1,80.45,2,0,2,0,1,2,0,0
1008.55,98.55,10,0,2,0,1,0,0,1
1551.6,24.1,61,2,1,1,2,1,1,0
202.15,44.05,5,0,0,0,0,0,0,0
7882.25,110.8,72,2,0,2,1,2,2,0
8196.4,114.95,72,2,2,2,1,2,2,0
202.9,75.05,3,0,0,0,1,2,0,0
855.1,19.25,48,2,1,1,2,1,1,0
5817.0,90.05,63,1,0,2,1,2,0,0
1652.95,56.7,27,0,2,0,0,0,2,0
5600.15,80.15,70,2,2,0,0,2,2,0
515.75,71.35,7,0,2,2,0,2,0,0
190.5,90.35,2,0,2,0,1,0,2,0
1842.8,98.55,20,0,0,0,1,2,0,1
1253.8,19.7,66,2,1,1,2,1,1,0
1269.55,85.9,15,0,0,0,1,0,2,1
6563.4,90.35,72,2,2,2,1,0,2,0
1907.85,89.25,22,0,0,0,1,0,0,1
208.85,70.3,3,0,0,0,1,0,0,1
1292.6,19.9,65,2,1,1,2,1,1,0
363.15,35.8,11,0,0,0,0,0,0,0
1600.25,78.85,22,0,0,0,1,0,2,0
275.7,20.4,14,1,1,1,2,1,1,0
3089.1,74.25,41,0,0,2,1,0,0,0
1175.6,64.8,17,1,2,0,0,0,2,0
237.3,20.45,11,0,1,1,2,1,1,0
19.9,19.9,1,0,1,1,2,1,1,1
454.15,88.9,5,0,2,0,1,2,0,1
3036.75,95.8,33,1,0,0,1,2,0,1
8065.65,110.65,72,2,2,0,1,2,2,0
184.65,82.0,2,0,0,0,1,0,2,1
6152.3,107.0,59,1,2,2,1,2,2,0
5154.5,73.35,71,2,0,2,0,0,2,0
220.45,44.8,5,0,0,0,0,0,0,0
1510.3,54.75,27,0,2,0,0,0,2,0
52.2,52.2,1,0,0,2,0,0,0,1
2588.95,40.6,63,1,2,2,0,0,2,0
4874.8,110.0,46,1,2,0,1,2,2,1
3983.6,55.3,72,2,2,0,0,0,0,0
2003.6,60.85,34,0,2,2,0,0,0,0
1832.4,78.4,24,1,2,0,0,0,2,0
4908.25,69.65,72,2,2,2,0,2,2,0
3590.2,59.85,60,2,2,2,0,2,0,0
5023.0,76.9,68,1,2,0,0,2,2,0
146.6,19.85,8,2,1,1,2,1,1,0
2339.3,67.65,34,2,2,2,0,2,0,0
298.7,45.0,6,0,0,0,0,0,0,0
143.65,64.2,2,0,0,2,0,0,2,0
2548.65,81.7,31,1,0,2,1,0,0,0
507.4,25.55,20,0,1,1,2,1,1,0
20.0,20.0,1,0,1,1,2,1,1,0
6125.4,96.75,62,1,0,0,1,2,0,1
5411.4,75.65,70,2,0,0,1,0,0,0
1058.25,98.5,10,0,0,2,1,0,0,1
903.8,23.8,39,2,1,1,2,1,1,0
3009.5,64.2,46,2,0,2,0,0,2,0
489.45,85.35,6,0,0,0,1,0,2,1
5468.45,76.8,72,2,0,0,0,2,0,0
1058.1,55.2,18,0,0,2,0,2,0,0
7616.0,108.55,71,2,2,2,1,2,0,0
4113.1,101.3,40,0,0,0,1,0,2,1
69.55,69.55,1,0,0,0,1,0,0,1
6017.65,103.25,58,1,0,0,1,2,2,1
1108.2,25.25,42,2,1,1,2,1,1,0
938.65,30.4,34,1,2,0,0,0,0,0
94.15,20.05,5,0,1,1,2,1,1,0
2088.05,84.6,25,0,0,0,1,0,0,0
178.7,86.2,2,0,0,0,1,2,0,1
5656.75,103.7,55,1,0,2,1,2,2,0
2317.1,111.2,21,0,0,2,1,2,2,1
5986.45,88.0,70,2,2,2,1,0,2,0
6751.35,106.35,61,0,0,2,1,2,0,0
3566.6,79.15,43,2,2,2,0,2,0,0
4889.3,103.1,47,1,0,0,1,2,2,0
318.1,63.95,5,0,0,2,0,2,0,0
1563.95,25.8,62,2,1,1,2,1,1,0
372.45,25.55,14,0,1,1,2,1,1,0
1442.6,44.85,34,0,0,2,0,2,0,0
5610.7,108.55,50,1,2,2,1,0,2,1
963.95,25.05,38,2,1,1,2,1,1,0
5222.3,74.1,70,1,2,2,0,2,2,0
3340.55,88.8,37,0,0,0,1,0,2,0
292.8,78.85,4,0,0,0,1,0,0,1
5774.55,93.25,60,0,2,0,1,0,2,0
4487.3,71.4,62,1,2,2,0,2,0,0
44.4,44.4,1,0,0,0,0,0,0,1
905.55,20.4,44,2,1,1,2,1,1,0
5509.3,100.0,55,1,0,0,1,2,0,1
7589.8,105.0,72,2,2,0,1,2,0,0
229.6,19.8,12,1,1,1,2,1,1,1
394.1,30.85,13,0,2,0,0,0,0,0
89.9,89.9,1,0,0,0,1,0,0,1
295.95,20.55,15,1,1,1,2,1,1,0
5459.2,84.85,65,2,2,2,0,2,2,0
444.75,33.15,12,1,2,2,0,0,0,0
6782.15,92.0,72,2,2,2,0,2,2,0
6510.45,89.8,72,2,2,2,0,2,2,0
8476.5,115.8,72,2,2,2,1,2,2,0
4461.85,85.15,52,2,2,2,0,0,2,0
62.0,24.85,2,0,1,1,2,1,1,0
352.65,64.35,5,0,2,2,0,0,0,0
1424.9,20.5,68,2,1,1,2,1,1,0
6413.65,100.15,62,1,0,0,1,2,0,1
6309.65,86.05,72,2,2,2,0,0,2,0
50.8,50.8,1,0,0,0,0,0,2,1
5898.6,89.0,66,1,2,2,1,0,2,0
4719.75,64.8,72,2,2,2,0,2,2,0
457.3,19.8,26,1,1,1,2,1,1,0
5822.3,93.4,64,2,2,0,1,2,0,0
1463.5,73.65,20,0,0,0,1,0,2,1
307.4,95.1,3,0,0,0,1,0,2,1
2104.55,94.65,22,0,0,0,1,0,0,1
319.15,80.6,4,0,0,2,1,2,0,1
2337.45,39.0,62,2,0,2,0,0,0,0
104.3,20.5,5,0,1,1,2,1,1,0
5084.65,85.55,59,1,0,0,1,0,0,1
121.25,26.4,3,2,1,1,2,1,1,0
7015.9,98.2,72,2,2,2,1,2,0,0
5598.0,97.55,57,1,0,0,1,2,2,0
1269.1,19.95,66,2,1,1,2,1,1,0
4634.35,99.7,45,2,0,0,1,2,0,0
113.95,34.8,3,0,0,0,0,0,0,0
1582.75,105.1,15,0,2,2,1,2,0,1
3077.0,60.15,51,1,2,2,0,2,0,0
4039.5,64.75,60,1,2,2,0,2,0,0
1665.2,54.65,33,0,0,0,0,0,2,0
1043.3,110.1,10,0,2,2,1,2,2,1
504.2,19.3,26,1,1,1,2,1,1,0
497.55,83.9,6,0,0,0,1,2,0,1
7511.65,111.25,67,1,2,2,1,2,0,0
1782.0,35.8,49,1,2,2,0,0,0,0
20.05,20.05,1,0,1,1,2,1,1,0
609.65,84.35,7,0,0,0,1,2,0,0
2857.6,110.5,27,1,2,0,1,2,2,0
3247.55,91.2,37,1,0,0,1,0,0,0
2823.0,89.3,31,0,2,2,1,2,0,0
5017.9,103.85,50,0,0,0,1,2,2,1
2619.25,81.1,32,0,0,0,1,2,0,0
24.6,24.6,1,0,0,0,0,0,0,1
4965.1,81.2,63,1,0,2,1,0,0,0
2679.7,94.3,30,0,2,0,1,0,2,0
8310.55,116.1,71,2,2,2,1,2,2,0
5682.25,105.55,53,2,0,0,1,2,2,0
1120.95,98.9,12,0,2,2,1,0,0,1
4914.9,94.4,50,0,2,0,1,0,2,0
27.55,19.5,2,0,1,1,2,1,1,0
923.5,98.3,9,0,0,0,1,2,0,1
1625.65,93.85,17,0,2,0,1,0,0,1
6068.65,105.6,56,1,2,0,1,2,2,0
5398.6,81.35,67,2,2,0,0,2,2,0
918.6,100.5,9,0,0,0,1,2,0,1
1231.85,65.35,19,1,0,2,0,0,2,0
170.9,19.95,8,0,1,1,2,1,1,0
7984.15,111.25,71,2,0,2,1,2,2,0
688.65,72.85,10,0,0,0,1,0,2,1
7848.5,106.1,72,1,2,0,1,2,0,0
267.0,20.05,12,1,1,1,2,1,1,0
1798.9,25.2,72,2,1,1,2,1,1,0
73.55,73.55,1,0,0,0,1,0,0,1
1643.55,75.4,23,0,2,0,1,0,0,0
4807.45,65.55,72,2,2,2,0,2,2,0
2193.0,80.7,26,0,0,0,1,2,0,0
2239.4,104.55,21,1,0,2,1,2,2,0
1505.9,24.15,60,1,1,1,2,1,1,0
255.35,20.45,12,0,1,1,2,1,1,0
1189.4,75.4,16,0,0,0,1,0,0,0
4786.15,79.7,63,1,2,0,0,0,2,0
1820.9,81.7,22,0,2,0,1,0,2,0
205.05,79.4,3,0,0,0,1,0,2,1
952.3,81.15,13,0,0,0,1,2,2,1
2538.05,86.45,30,1,0,0,1,2,0,0
1212.85,75.1,16,0,0,0,1,0,2,0
1304.8,19.3,72,2,1,1,2,1,1,0
360.1,84.6,4,0,0,0,1,0,0,1
435.45,33.6,12,1,2,2,0,0,0,0
434.5,79.05,6,0,2,0,1,0,0,1
320.45,19.9,15,0,1,1,2,1,1,0
531.55,21.05,24,1,1,1,2,1,1,0
382.2,30.15,13,0,0,0,0,0,2,0
2001.0,79.85,24,0,0,0,1,0,0,0
4919.7,65.5,72,2,2,2,0,2,2,0
5645.8,104.1,54,0,2,0,1,0,2,0
215.8,74.4,3,0,0,0,1,0,0,1
2896.55,91.35,32,0,0,0,1,2,0,0
3395.8,99.05,35,0,0,0,1,2,0,1
759.35,20.5,35,2,1,1,2,1,1,0
85.15,44.95,2,0,0,0,0,0,0,1
535.55,75.6,8,0,0,0,1,0,2,0
1253.15,55.1,22,0,2,2,0,0,0,0
955.15,58.95,15,0,2,2,0,2,0,0
2162.6,95.1,22,0,0,0,1,0,0,0
44.7,44.7,1,0,0,0,0,0,0,1
1813.35,25.45,71,2,1,1,2,1,1,0
245.15,56.75,4,0,2,0,0,2,0,0
2028.8,81.75,25,0,2,2,0,2,2,0
2723.75,86.1,32,0,0,0,1,0,2,0
220.45,29.8,7,0,2,0,0,0,0,0
365.8,20.5,17,1,1,1,2,1,1,0
551.95,60.9,8,0,2,0,0,0,0,0
4054.2,73.25,56,2,2,2,0,2,0,0
45.7,45.7,1,0,0,0,0,0,0,1
832.35,100.3,8,0,2,2,1,0,0,1
60.65,20.85,3,0,1,1,2,1,1,0
5550.1,77.35,71,2,2,2,0,2,2,0
174.8,96.0,2,0,0,0,1,0,0,1
90.55,90.55,1,0,0,0,1,0,0,1
4733.1,93.85,49,0,2,0,1,0,2,0
4048.95,70.1,58,2,0,2,0,2,2,0
1359.7,30.35,44,0,0,0,0,0,2,1
4542.35,75.95,59,2,0,2,0,0,2,0
7532.15,108.05,71,2,2,2,1,2,0,1
69.9,69.9,1,0,0,0,1,0,0,1
888.65,75.25,11,0,0,0,1,0,0,0
6383.35,103.75,62,1,0,0,1,2,2,1
1916.0,54.95,35,1,2,2,0,0,0,0
413.0,19.5,20,0,1,1,2,1,1,0
808.95,19.6,40,2,1,1,2,1,1,0
86.6,86.6,1,0,0,0,1,0,0,1
1679.25,23.75,72,2,1,1,2,1,1,0
2656.5,80.6,33,0,0,0,1,0,2,1
19.75,19.75,1,0,1,1,2,1,1,0
537.35,19.15,27,0,1,1,2,1,1,0
678.8,19.6,34,1,1,1,2,1,1,0
4513.65,80.3,56,2,2,0,1,2,0,0
1423.85,24.35,58,2,1,1,2,1,1,0
555.4,25.25,22,2,1,1,2,1,1,0
225.55,26.1,10,2,1,1,2,1,1,0
268.45,20.0,13,2,1,1,2,1,1,0
2917.5,85.3,35,0,0,2,1,0,2,1
2416.1,70.0,34,0,0,0,1,0,0,1
424.45,94.3,4,0,0,0,1,0,0,1
1492.1,20.7,72,2,1,1,2,1,1,0
132.4,70.3,2,0,0,2,0,0,0,0
660.9,95.35,7,0,0,0,1,2,0,1
1893.95,75.5,27,0,0,0,1,0,0,1
284.9,69.55,4,0,0,0,1,0,0,0
784.25,19.85,37,2,1,1,2,1,1,0
417.7,20.0,21,0,1,1,2,1,1,0
5016.25,95.85,53,1,0,0,1,0,0,0
119.75,68.95,2,0,0,0,1,0,0,1
3204.65,99.55,32,0,2,0,1,0,0,1
485.2,20.75,23,1,1,1,2,1,1,0
160.85,50.15,3,0,2,0,0,0,0,0
4145.25,58.65,71,2,2,2,0,0,2,0
49.5,49.5,1,0,0,0,0,0,2,0
990.85,57.45,18,0,0,0,0,2,0,1
696.35,53.65,12,1,0,0,0,0,0,1
5585.4,80.1,71,2,2,2,0,2,2,0
1601.2,24.4,64,1,1,1,2,1,1,0
162.45,40.05,4,0,0,2,0,0,0,0
470.2,19.5,23,0,1,1,2,1,1,0
2066.0,51.05,39,0,2,0,0,0,0,0
1426.45,54.35,28,1,2,2,0,0,0,0
392.5,84.7,5,0,0,0,1,0,2,0
3861.45,86.1,45,0,0,0,1,2,0,0
2552.9,70.35,37,0,0,0,1,0,0,0
6668.35,110.0,60,2,2,2,1,2,2,0
819.4,100.6,8,0,0,0,1,2,0,1
4615.25,94.9,47,1,2,0,1,2,0,0
273.75,88.3,3,0,2,2,1,0,0,1
3557.7,69.75,50,0,0,0,1,0,0,0
1957.1,71.6,27,0,0,2,0,0,0,0
729.95,92.1,8,0,0,0,1,2,0,1
1416.75,23.65,62,2,1,1,2,1,1,0
5924.4,81.85,71,2,2,2,0,2,0,0
1697.7,25.1,66,2,1,1,2,1,1,0
7849.85,114.7,68,2,2,2,1,2,2,0
649.4,49.15,13,0,0,0,0,2,0,0
4557.5,80.9,56,1,0,0,1,0,0,0
3013.05,79.45,38,0,2,0,1,0,2,1
1266.1,90.45,14,0,0,0,1,0,0,1
360.35,19.3,16,1,1,1,2,1,1,0
1046.5,70.2,14,0,0,0,1,0,0,0
2347.9,69.75,32,0,0,0,1,0,0,1
447.75,54.25,8,1,2,2,0,0,0,0
4209.95,99.3,43,0,0,0,1,2,0,0
3877.65,74.0,52,1,2,2,0,2,0,0
152.3,50.25,3,0,0,2,0,0,0,0
572.2,19.8,29,1,1,1,2,1,1,0
19.65,19.65,1,0,1,1,2,1,1,1
526.95,43.65,12,0,0,2,0,2,0,1
3208.65,80.75,40,1,0,2,0,2,0,0
210.75,39.5,5,0,0,0,0,2,0,1
3706.95,97.1,40,0,0,0,1,0,0,1
620.75,19.55,36,1,1,1,2,1,1,0
412.5,80.0,5,0,0,0,1,0,0,1
832.05,84.7,10,0,2,0,1,0,0,1
185.55,89.55,2,0,0,0,1,0,0,1
1943.2,90.6,23,0,0,2,1,0,0,1
505.9,20.05,26,1,1,1,2,1,1,0
8046.85,112.4,72,2,2,0,1,2,2,0
1815.3,50.2,34,0,0,2,0,0,0,0
612.95,62.25,10,0,2,2,0,0,0,0
795.15,55.7,14,1,2,2,0,0,0,0
2169.8,90.05,23,0,2,0,1,0,0,1
973.1,19.65,47,2,1,1,2,1,1,0
2210.2,89.25,24,0,2,2,1,0,0,0
4853.75,99.05,49,0,0,0,1,0,2,1
1055.9,54.0,20,1,2,2,0,0,0,0
144.55,69.75,2,0,0,0,1,0,0,1
91.1,49.05,2,0,0,0,0,0,2,1
1304.85,56.75,22,2,0,2,0,2,0,0
21.1,21.1,1,0,1,1,2,1,1,0
5580.8,96.65,59,0,0,2,1,0,2,0
1497.9,24.5,58,1,1,1,2,1,1,0
4527.45,114.5,41,0,2,2,1,2,2,1
4590.35,79.2,59,2,0,0,1,0,2,0
200.2,69.55,3,0,0,0,1,0,0,0
614.45,20.05,32,2,1,1,2,1,1,0
4564.9,98.85,46,0,0,0,1,2,0,0
1012.4,19.6,52,1,1,1,2,1,1,0
940.35,74.3,13,0,0,0,1,2,0,1
1047.7,89.7,11,0,0,0,1,0,0,1
1622.45,100.45,17,0,0,0,1,2,0,1
1129.35,74.75,16,0,0,0,1,0,0,0
5680.9,107.45,51,1,2,0,1,2,2,0
2243.9,75.35,29,1,0,2,0,2,0,0
4523.25,64.95,70,2,2,2,0,2,2,0
7159.7,100.45,71,2,2,2,1,2,0,0
2839.95,68.5,41,1,0,0,0,2,2,0
80.55,80.55,1,0,0,0,1,0,0,0
580.1,81.25,7,0,2,2,0,2,0,0
2178.6,90.4,25,1,0,0,1,0,0,1
6038.55,89.55,67,1,2,2,1,0,2,0
259.4,55.7,5,0,0,2,0,0,0,0
324.15,24.8,15,0,1,1,2,1,1,0
417.65,20.0,20,0,1,1,2,1,1,0
168.15,56.15,3,0,0,0,0,2,2,1
839.4,19.55,42,1,1,1,2,1,1,0
769.1,79.75,9,0,0,0,1,0,0,0
1641.8,24.25,69,2,1,1,2,1,1,0
1678.05,24.6,69,2,1,1,2,1,1,0
2058.5,50.15,40,0,0,0,0,0,2,0
2424.5,39.6,60,2,2,0,0,2,2,0
387.2,94.4,4,0,2,2,1,2,0,1
6293.45,89.85,71,2,2,2,0,2,2,0
2839.65,78.95,37,0,0,0,1,2,0,1
3145.9,98.85,32,0,0,0,1,0,2,0
2200.7,53.85,39,2,0,2,0,0,0,0
914.4,24.25,38,1,1,1,2,1,1,0
4577.75,89.45,52,2,0,0,1,2,0,0
4997.5,105.25,48,0,2,0,1,0,2,0
4144.8,59.5,70,2,2,2,0,2,0,0
1493.55,70.55,20,0,0,0,1,0,0,0
4179.1,82.5,50,1,2,2,0,2,0,0
893.55,44.85,19,1,0,0,0,0,0,1
1611.0,61.6,25,1,2,0,0,2,2,0
593.05,49.05,12,0,0,0,0,0,2,0
4284.8,105.65,39,0,0,0,1,2,2,1
544.55,74.65,7,0,0,0,1,2,0,1
1533.8,66.25,23,1,2,2,0,2,2,0
529.8,19.4,27,0,1,1,2,1,1,0
3865.6,86.05,47,0,0,0,1,0,0,0
515.75,19.15,26,2,1,1,2,1,1,0
941.0,64.7,14,0,2,0,0,0,0,1
1133.65,104.05,11,0,0,2,1,2,0,1
48.35,19.25,2,0,1,1,2,1,1,0
8333.95,114.65,72,2,2,2,1,2,2,0
1209.25,20.0,63,2,1,1,2,1,1,0
1396.25,19.8,71,2,1,1,2,1,1,0
723.35,65.15,11,0,2,0,0,0,0,0
228.65,19.65,14,1,1,1,2,1,1,0
1161.75,88.95,13,2,2,2,0,2,2,0
98.35,20.2,6,0,1,1,2,1,1,0
775.3,75.2,11,0,0,0,1,0,0,0
1074.65,56.8,18,0,0,0,0,0,2,0
35.55,35.55,1,0,0,0,0,0,0,1
2324.7,75.5,32,0,2,0,1,0,0,0
170.5,60.25,3,0,0,0,0,0,0,0
196.9,95.15,2,0,0,0,1,0,0,1
1162.85,96.65,13,0,0,0,1,2,0,1
1677.85,40.35,41,0,0,0,0,0,2,0
18.85,18.85,1,0,1,1,2,1,1,0
3410.6,64.3,52,1,2,0,0,2,0,0
1138.8,24.65,45,2,1,1,2,1,1,0
5264.25,76.1,70,2,0,2,0,2,2,0
1005.7,18.7,53,2,1,1,2,1,1,0
5936.55,97.95,62,1,0,0,1,2,2,0
5475.9,94.1,60,0,2,0,1,0,2,0
224.05,80.4,3,0,0,0,1,0,0,1
2326.05,95.1,23,0,2,0,1,0,0,0
31.35,31.35,1,0,0,0,0,0,2,1
4991.5,72.35,67,1,2,2,0,2,0,0
1052.4,89.75,12,0,0,0,1,0,2,1
5831.2,82.7,71,2,2,2,0,2,2,0
510.8,19.9,25,1,1,1,2,1,1,0
283.95,53.8,5,0,2,0,0,0,0,0
1295.4,51.55,26,1,0,0,0,0,0,0
19.65,19.65,1,1,1,1,2,1,1,0
3011.65,44.05,70,1,0,0,0,2,2,0
8093.15,114.0,72,2,2,2,1,2,2,0
3217.65,100.4,32,0,0,0,1,0,2,0
19.85,19.85,1,0,1,1,2,1,1,1
773.2,54.25,14,1,0,0,0,0,2,0
1029.35,80.0,13,0,2,0,1,0,0,0
669.45,109.9,6,0,0,2,1,2,2,1
3593.8,79.2,46,2,2,0,0,2,0,0
1553.95,101.35,15,0,0,2,1,2,0,1
3953.15,94.3,43,0,0,2,1,0,2,0
1971.15,49.8,39,2,0,2,0,0,0,0
1236.15,60.05,21,0,0,0,0,2,0,1
3196.0,53.75,57,0,2,0,0,2,0,0
60.15,60.15,1,0,0,0,0,0,0,1
3478.75,61.05,58,1,2,2,0,0,0,0
7413.55,104.05,71,2,0,0,1,2,0,0
3532.0,99.25,35,1,0,2,1,2,0,0
256.75,85.7,3,0,0,0,1,2,0,0
3887.25,104.85,38,1,2,0,1,0,2,0
2490.15,69.15,35,2,2,2,0,2,2,0
593.45,90.45,7,0,0,0,1,2,0,1
3510.3,74.45,47,2,0,2,0,2,0,0
765.45,50.45,14,0,0,0,0,0,2,0
1259.35,60.0,20,0,0,0,0,0,2,0
5538.35,85.25,66,2,2,2,0,0,2,0
340.85,19.45,15,0,1,1,2,1,1,0
844.45,20.75,42,2,1,1,2,1,1,0
1348.95,78.9,17,0,2,0,1,0,0,0
3778.0,104.5,37,1,0,2,1,0,2,0
611.65,49.4,12,0,0,0,0,0,2,0
1505.05,25.0,60,2,1,1,2,1,1,0
467.85,25.55,18,0,0,0,0,0,0,0
74.9,74.9,1,0,0,0,1,0,0,1
571.45,69.4,9,0,0,2,0,0,0,0
80.25,80.25,1,0,0,0,1,0,0,1
1149.65,69.0,17,0,0,0,1,0,0,1
740.8,66.35,11,0,0,2,0,0,0,1
521.35,69.55,7,0,0,0,1,0,0,0
1412.65,20.2,69,2,1,1,2,1,1,0
1532.45,86.0,19,0,0,0,1,0,0,1
250.05,80.3,3,0,0,0,1,0,0,1
1090.6,20.4,54,2,1,1,2,1,1,0
1446.8,23.75,62,1,1,1,2,1,1,0
2282.55,90.55,24,0,0,0,1,0,2,1
4300.45,70.45,62,0,0,0,0,0,0,0
1111.2,65.75,17,0,2,0,0,0,0,0
190.1,24.6,9,0,0,0,0,0,0,0
4447.75,69.25,64,2,2,2,0,2,0,0
143.35,75.9,2,0,0,0,1,0,0,1
45.85,45.85,1,0,0,0,0,0,0,1
810.2,49.95,16,0,0,2,0,0,0,1
1830.05,24.65,72,2,1,1,2,1,1,0
2820.65,90.4,30,1,2,0,1,2,2,0
4847.35,100.85,49,0,2,0,1,0,0,0
4729.3,75.35,61,2,2,2,0,2,0,0
4017.45,87.2,47,0,0,0,1,0,2,0
1398.6,64.4,20,0,2,0,0,2,0,0
2564.3,78.3,34,0,0,0,1,0,0,1
1685.9,24.7,70,2,1,1,2,1,1,0
5826.65,105.85,54,1,2,2,1,0,2,0
6066.55,98.3,61,1,0,2,1,2,2,0
228.4,76.95,3,0,0,0,1,0,0,1
270.2,19.45,13,1,1,1,2,1,1,0
1529.2,96.15,16,0,0,0,1,0,0,1
168.6,58.7,3,0,0,0,0,0,2,0
536.35,20.15,25,0,1,1,2,1,1,0
629.35,28.5,21,0,2,0,0,0,0,0
45.3,45.3,1,0,0,0,0,0,0,1
289.3,19.4,15,0,1,1,2,1,1,1
2117.25,90.45,23,0,0,0,1,0,0,0
4730.9,105.15,45,0,2,0,1,0,2,0
2033.05,83.15,24,1,0,0,1,2,2,0
987.95,90.15,11,0,0,2,1,0,0,1
45.05,45.05,1,0,0,0,0,0,0,1
75.8,75.8,1,0,0,0,1,0,2,1
19.45,19.45,1,0,1,1,2,1,1,0
523.15,79.3,7,0,0,0,1,0,0,1
4805.3,88.8,55,2,0,2,1,2,0,0
59.05,30.9,2,0,0,2,0,0,0,1
6110.75,85.9,72,2,2,2,0,2,0,0
1596.6,34.2,45,1,0,0,0,0,0,0
1046.2,20.15,47,2,1,1,2,1,1,0
